name,run,scenario,variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
S1,566,"PBPP3: beta(50, 20)",sigma_b,1.5699,1.4899,0.4109,0.3636,1.0441,2.3661,1.0007,482,953
S1,567,"PBPP3: beta(1, 1)",a0,0.7212,0.7254,0.1267,0.1233,0.5025,0.9268,1.0022,1087,632
S1,567,"PBPP3: beta(1, 1)",sigma,1.1252,1.1209,0.0699,0.0662,1.0186,1.2456,1.0003,1589,1306
S1,567,"PBPP3: beta(1, 1)",beta00,100.8763,100.884,0.5236,0.5234,100.0258,101.7258,1.0036,558,792
S1,567,"PBPP3: beta(1, 1)",sigma_b0,1.6489,1.5729,0.4358,0.3967,1.0808,2.4915,1.0007,529,874
S1,567,"PBPP3: beta(1, 1)",beta0,100.5704,100.566,0.4127,0.3788,99.9135,101.267,1.0066,549,707
S1,567,"PBPP3: beta(1, 1)",sigma_b,1.2168,1.1551,0.3602,0.2922,0.7695,1.9029,1.0036,575,915
S1,567,"PBPP3: beta(5, 5)",a0,0.6329,0.6385,0.1036,0.1003,0.4524,0.796,1.001,1644,1267
S1,567,"PBPP3: beta(5, 5)",sigma,1.132,1.128,0.0682,0.0663,1.0289,1.2497,0.9999,1449,1375
S1,567,"PBPP3: beta(5, 5)",beta00,100.8769,100.881,0.5129,0.4522,100.0028,101.707,1.005,512,564
S1,567,"PBPP3: beta(5, 5)",sigma_b0,1.6126,1.5467,0.4719,0.3937,1.0104,2.455,1.0056,467,766
S1,567,"PBPP3: beta(5, 5)",beta0,100.594,100.592,0.4128,0.3729,99.9287,101.244,1.0065,389,481
S1,567,"PBPP3: beta(5, 5)",sigma_b,1.2098,1.1582,0.347,0.3282,0.751,1.8147,1.0028,408,827
S1,567,"PBPP3: beta(10, 10)",a0,0.5932,0.5929,0.0805,0.083,0.4616,0.724,0.9999,1534,1485
S1,567,"PBPP3: beta(10, 10)",sigma,1.1402,1.1385,0.0721,0.0698,1.0262,1.2588,0.9997,1008,904
S1,567,"PBPP3: beta(10, 10)",beta00,100.853,100.8635,0.5593,0.5211,99.9089,101.715,1.0048,519,820
S1,567,"PBPP3: beta(10, 10)",sigma_b0,1.6348,1.5696,0.444,0.3978,1.0473,2.4639,1.0093,431,815
S1,567,"PBPP3: beta(10, 10)",beta0,100.6023,100.5935,0.388,0.364,99.9785,101.2351,1.0035,556,832
S1,567,"PBPP3: beta(10, 10)",sigma_b,1.2065,1.1509,0.3437,0.2945,0.7743,1.8359,1.001,620,1006
S1,567,"PBPP3: beta(50, 20)",a0,0.7183,0.7193,0.0515,0.0519,0.6294,0.7974,1,1630,1455
S1,567,"PBPP3: beta(50, 20)",sigma,1.1243,1.123,0.0648,0.0637,1.0232,1.232,1.0014,1453,1294
S1,567,"PBPP3: beta(50, 20)",beta00,100.9024,100.912,0.5494,0.4878,99.9377,101.7894,1,447,646
S1,567,"PBPP3: beta(50, 20)",sigma_b0,1.692,1.6126,0.4807,0.4016,1.0794,2.5337,0.9993,562,822
S1,567,"PBPP3: beta(50, 20)",beta0,100.5684,100.5775,0.4177,0.3907,99.8803,101.238,1.0007,531,720
S1,567,"PBPP3: beta(50, 20)",sigma_b,1.2083,1.1422,0.347,0.3126,0.7613,1.8355,1.0011,496,922
S1,568,"PBPP3: beta(1, 1)",a0,0.7485,0.7654,0.1435,0.1444,0.4935,0.9552,1.0037,992,726
S1,568,"PBPP3: beta(1, 1)",sigma,1.1037,1.101,0.0642,0.0613,1.0036,1.2167,1.001,1722,1245
S1,568,"PBPP3: beta(1, 1)",beta00,99.738,99.7411,0.3593,0.3398,99.1754,100.3332,1.0019,606,951
S1,568,"PBPP3: beta(1, 1)",sigma_b0,1.0373,0.9748,0.3508,0.2865,0.5911,1.6665,1.0021,605,881
S1,568,"PBPP3: beta(1, 1)",beta0,99.6988,99.6808,0.3535,0.3159,99.1166,100.3011,1.0037,513,799
S1,568,"PBPP3: beta(1, 1)",sigma_b,1.0381,0.9809,0.3122,0.2704,0.6292,1.6028,1.0027,541,970
S1,568,"PBPP3: beta(5, 5)",a0,0.6326,0.6349,0.1082,0.1143,0.4444,0.8019,1.0001,1357,1111
S1,568,"PBPP3: beta(5, 5)",sigma,1.1105,1.1084,0.0647,0.0642,1.0069,1.2226,1.0004,1428,1374
S1,568,"PBPP3: beta(5, 5)",beta00,99.7416,99.7428,0.3562,0.3305,99.1672,100.3341,0.9999,604,914
S1,568,"PBPP3: beta(5, 5)",sigma_b0,1.039,0.9703,0.362,0.3074,0.5861,1.7133,1.0032,480,703
S1,568,"PBPP3: beta(5, 5)",beta0,99.6301,99.6429,0.3597,0.3275,99.0604,100.19,1.0052,575,822
S1,568,"PBPP3: beta(5, 5)",sigma_b,1.0493,0.9944,0.3366,0.2857,0.6313,1.6541,1.0078,399,792
S1,568,"PBPP3: beta(10, 10)",a0,0.5857,0.59,0.0914,0.0943,0.4329,0.7292,1.0012,1688,1457
S1,568,"PBPP3: beta(10, 10)",sigma,1.1135,1.1125,0.0697,0.0681,1.0019,1.2326,1.0017,1572,1514
S1,568,"PBPP3: beta(10, 10)",beta00,99.7103,99.709,0.3758,0.346,99.107,100.3051,0.9998,645,1040
S1,568,"PBPP3: beta(10, 10)",sigma_b0,1.0127,0.9534,0.3491,0.3042,0.5564,1.6406,1.0045,534,1180
S1,568,"PBPP3: beta(10, 10)",beta0,99.6793,99.6847,0.3596,0.3501,99.1018,100.2681,1.0012,482,690
S1,568,"PBPP3: beta(10, 10)",sigma_b,1.0389,0.9883,0.3355,0.2826,0.6247,1.5927,1.0052,586,884
S1,568,"PBPP3: beta(50, 20)",a0,0.7191,0.7202,0.0485,0.0497,0.6358,0.7958,1.002,1776,1617
S1,568,"PBPP3: beta(50, 20)",sigma,1.1067,1.1028,0.0669,0.0645,1.0062,1.2273,1.0017,1304,1616
S1,568,"PBPP3: beta(50, 20)",beta00,99.7219,99.726,0.3707,0.3378,99.1118,100.3252,1.0107,565,796
S1,568,"PBPP3: beta(50, 20)",sigma_b0,1.0105,0.9522,0.3221,0.281,0.5945,1.6243,1.0102,527,983
S1,568,"PBPP3: beta(50, 20)",beta0,99.6644,99.6572,0.3526,0.3155,99.1138,100.2361,1.0024,487,792
S1,568,"PBPP3: beta(50, 20)",sigma_b,1.0372,0.9943,0.3071,0.2919,0.6193,1.6218,1.0034,479,1055
S1,569,"PBPP3: beta(1, 1)",a0,0.7391,0.7434,0.1216,0.1225,0.5322,0.9324,1.0006,1272,826
S1,569,"PBPP3: beta(1, 1)",sigma,1.1526,1.1497,0.0696,0.0674,1.0431,1.2751,1.0055,1239,1136
S1,569,"PBPP3: beta(1, 1)",beta00,100.1429,100.153,0.5916,0.5534,99.1539,101.1021,1.0053,428,877
S1,569,"PBPP3: beta(1, 1)",sigma_b0,1.9169,1.83,0.4838,0.407,1.2782,2.832,1.0141,446,830
S1,569,"PBPP3: beta(1, 1)",beta0,100.4729,100.474,0.4659,0.4277,99.6974,101.2431,1.0009,479,663
S1,569,"PBPP3: beta(1, 1)",sigma_b,1.5321,1.4562,0.4318,0.3787,0.9636,2.3547,1.0118,352,614
S1,569,"PBPP3: beta(5, 5)",a0,0.6485,0.6504,0.0929,0.0972,0.4905,0.8004,0.9993,1642,1196
S1,569,"PBPP3: beta(5, 5)",sigma,1.1617,1.1583,0.0677,0.0671,1.0566,1.2823,1.0012,1508,1436
S1,569,"PBPP3: beta(5, 5)",beta00,100.2347,100.2275,0.6088,0.573,99.2377,101.2392,1.0079,472,751
S1,569,"PBPP3: beta(5, 5)",sigma_b0,1.9255,1.8399,0.5285,0.4562,1.2296,2.9486,1.0012,570,935
S1,569,"PBPP3: beta(5, 5)",beta0,100.4988,100.4825,0.4981,0.4537,99.7385,101.338,1.0109,478,719
S1,569,"PBPP3: beta(5, 5)",sigma_b,1.5269,1.4415,0.4449,0.3706,0.9778,2.3503,1.0017,507,1004
S1,569,"PBPP3: beta(10, 10)",a0,0.6071,0.6107,0.0828,0.0819,0.4647,0.7394,1.0002,1594,1415
S1,569,"PBPP3: beta(10, 10)",sigma,1.1624,1.1585,0.0712,0.0678,1.0538,1.2844,1.0005,1373,1378
S1,569,"PBPP3: beta(10, 10)",beta00,100.1482,100.164,0.6014,0.5841,99.1705,101.1151,1.0014,468,801
S1,569,"PBPP3: beta(10, 10)",sigma_b0,1.9261,1.8329,0.531,0.4495,1.2625,2.9322,1.0007,534,1110
S1,569,"PBPP3: beta(10, 10)",beta0,100.5045,100.512,0.5094,0.47,99.6896,101.3384,1.0006,444,815
S1,569,"PBPP3: beta(10, 10)",sigma_b,1.5171,1.4533,0.407,0.3651,0.9778,2.2829,1.0025,598,1110
S1,569,"PBPP3: beta(50, 20)",a0,0.7197,0.7222,0.0504,0.0524,0.6335,0.8007,1.0057,1233,1083
S1,569,"PBPP3: beta(50, 20)",sigma,1.1517,1.1502,0.0658,0.0659,1.0471,1.2599,1.0031,1443,1109
S1,569,"PBPP3: beta(50, 20)",beta00,100.2397,100.2845,0.6448,0.6175,99.1024,101.241,1.0056,443,539
S1,569,"PBPP3: beta(50, 20)",sigma_b0,1.9571,1.8478,0.5248,0.4624,1.2986,2.9107,1.006,514,942
S1,569,"PBPP3: beta(50, 20)",beta0,100.4526,100.455,0.4931,0.4507,99.6342,101.2712,1.002,479,626
S1,569,"PBPP3: beta(50, 20)",sigma_b,1.5191,1.4555,0.4076,0.3655,0.9873,2.2932,1.0004,545,977
S1,570,"PBPP3: beta(1, 1)",a0,0.7663,0.7758,0.1321,0.1445,0.5379,0.9678,0.9998,1059,646
S1,570,"PBPP3: beta(1, 1)",sigma,1.0147,1.0117,0.0597,0.0599,0.9222,1.1163,1.0015,1606,1352
S1,570,"PBPP3: beta(1, 1)",beta00,100.0187,100.003,0.402,0.3792,99.3806,100.6832,1.0089,660,1030
S1,570,"PBPP3: beta(1, 1)",sigma_b0,1.2578,1.1892,0.3808,0.3221,0.8049,1.9904,1.001,692,920
S1,570,"PBPP3: beta(1, 1)",beta0,100.1444,100.1415,0.5389,0.5151,99.2598,100.9871,1.023,431,666
S1,570,"PBPP3: beta(1, 1)",sigma_b,1.6893,1.5794,0.493,0.3784,1.1033,2.5765,0.9992,521,1004
S1,570,"PBPP3: beta(5, 5)",a0,0.6484,0.6505,0.1014,0.1007,0.4731,0.8077,1.0022,1286,1129
S1,570,"PBPP3: beta(5, 5)",sigma,1.0187,1.0168,0.063,0.0617,0.9189,1.1283,0.9996,1568,1178
S1,570,"PBPP3: beta(5, 5)",beta00,100.02,100.018,0.4185,0.4157,99.3603,100.6872,1.0042,442,683
S1,570,"PBPP3: beta(5, 5)",sigma_b0,1.2482,1.1949,0.3643,0.325,0.7711,1.9367,1.0032,525,844
S1,570,"PBPP3: beta(5, 5)",beta0,100.1179,100.112,0.5277,0.4893,99.2442,100.9484,1.0125,277,577
S1,570,"PBPP3: beta(5, 5)",sigma_b,1.6739,1.6034,0.4352,0.3866,1.0955,2.5195,1.0038,414,874
S1,570,"PBPP3: beta(10, 10)",a0,0.6006,0.6065,0.0883,0.0878,0.4479,0.7388,1.001,1677,1424
S1,570,"PBPP3: beta(10, 10)",sigma,1.0192,1.0168,0.0625,0.0602,0.9243,1.1249,1.0026,1411,1377
S1,570,"PBPP3: beta(10, 10)",beta00,100.0152,100.0185,0.3975,0.3741,99.3591,100.66,1.0033,517,780
S1,570,"PBPP3: beta(10, 10)",sigma_b0,1.2266,1.1688,0.3642,0.323,0.7511,1.9135,1.001,473,828
S1,570,"PBPP3: beta(10, 10)",beta0,100.0951,100.0895,0.5196,0.4753,99.2879,100.9934,1.0014,469,672
S1,570,"PBPP3: beta(10, 10)",sigma_b,1.6597,1.5738,0.4539,0.3841,1.107,2.5615,0.9997,555,855
S1,570,"PBPP3: beta(50, 20)",a0,0.7229,0.7234,0.0491,0.0508,0.6417,0.8022,1.0012,1739,1173
S1,570,"PBPP3: beta(50, 20)",sigma,1.0171,1.0154,0.0587,0.0595,0.9268,1.1187,1.0009,1504,1393
S1,570,"PBPP3: beta(50, 20)",beta00,99.9798,99.993,0.4335,0.379,99.2607,100.6591,1.0019,594,587
S1,570,"PBPP3: beta(50, 20)",sigma_b0,1.2444,1.1772,0.3889,0.3187,0.7771,1.9079,1.0054,527,891
S1,570,"PBPP3: beta(50, 20)",beta0,100.1206,100.1,0.5193,0.4867,99.2726,100.976,1.007,429,738
S1,570,"PBPP3: beta(50, 20)",sigma_b,1.6423,1.5654,0.419,0.3887,1.1007,2.4133,1.0024,571,1080
S1,571,"PBPP3: beta(1, 1)",a0,0.7505,0.7537,0.1126,0.1198,0.5528,0.9294,1.0032,1219,875
S1,571,"PBPP3: beta(1, 1)",sigma,0.9959,0.994,0.0562,0.0545,0.9077,1.0926,1.0004,1397,1417
S1,571,"PBPP3: beta(1, 1)",beta00,99.8363,99.8536,0.5308,0.4983,98.9458,100.6751,1.0095,497,681
S1,571,"PBPP3: beta(1, 1)",sigma_b0,1.6747,1.6028,0.4732,0.3992,1.0669,2.528,1.001,497,855
S1,571,"PBPP3: beta(1, 1)",beta0,100.4538,100.46,0.5459,0.5204,99.526,101.3789,1.0013,489,867
S1,571,"PBPP3: beta(1, 1)",sigma_b,1.7317,1.6615,0.4583,0.4171,1.1409,2.5804,1.0093,370,684
S1,571,"PBPP3: beta(5, 5)",a0,0.6546,0.6574,0.0968,0.1018,0.4901,0.8099,1.0006,1469,1159
S1,571,"PBPP3: beta(5, 5)",sigma,1.0007,0.9972,0.0605,0.0589,0.9076,1.1061,1.0011,1388,1113
S1,571,"PBPP3: beta(5, 5)",beta00,99.8571,99.8381,0.5127,0.4743,99.0406,100.7151,1.0024,372,802
S1,571,"PBPP3: beta(5, 5)",sigma_b0,1.6826,1.5989,0.4686,0.4032,1.0838,2.5771,1.0039,425,654
S1,571,"PBPP3: beta(5, 5)",beta0,100.4432,100.4545,0.553,0.4944,99.5052,101.33,1.0052,566,638
S1,571,"PBPP3: beta(5, 5)",sigma_b,1.7365,1.6686,0.4589,0.3979,1.1313,2.6084,1.0012,522,830
S1,571,"PBPP3: beta(10, 10)",a0,0.6143,0.6168,0.0779,0.075,0.4828,0.7308,1.0026,1546,1344
S1,571,"PBPP3: beta(10, 10)",sigma,1.0063,1.0037,0.0605,0.0597,0.9108,1.1111,1.004,1771,1581
S1,571,"PBPP3: beta(10, 10)",beta00,99.8742,99.8678,0.5242,0.4798,99.0102,100.7432,1.0036,553,656
S1,571,"PBPP3: beta(10, 10)",sigma_b0,1.6459,1.5632,0.453,0.3986,1.0627,2.5379,1.0007,470,835
S1,571,"PBPP3: beta(10, 10)",beta0,100.5013,100.523,0.5446,0.5026,99.6042,101.3653,1.0071,527,669
S1,571,"PBPP3: beta(10, 10)",sigma_b,1.7276,1.6524,0.4564,0.3915,1.1316,2.5941,1.0015,559,857
S1,571,"PBPP3: beta(50, 20)",a0,0.7217,0.7229,0.0466,0.0475,0.6453,0.7949,0.9996,1604,1173
S1,571,"PBPP3: beta(50, 20)",sigma,0.9946,0.9907,0.0573,0.0563,0.9053,1.0952,1.0049,1637,1323
S1,571,"PBPP3: beta(50, 20)",beta00,99.8135,99.8011,0.5933,0.5692,98.8479,100.7893,1.0023,538,553
S1,571,"PBPP3: beta(50, 20)",sigma_b0,1.6961,1.6151,0.4666,0.3983,1.0995,2.5404,1.0004,462,816
S1,571,"PBPP3: beta(50, 20)",beta0,100.4653,100.484,0.5434,0.4907,99.5773,101.3451,1.0019,570,711
S1,571,"PBPP3: beta(50, 20)",sigma_b,1.7113,1.6377,0.4622,0.3731,1.129,2.6049,1.0056,521,795
S1,572,"PBPP3: beta(1, 1)",a0,0.7632,0.7668,0.119,0.1222,0.5481,0.9493,1.0005,1499,768
S1,572,"PBPP3: beta(1, 1)",sigma,1.0977,1.0933,0.0647,0.0637,0.9981,1.2109,0.9997,1708,1372
S1,572,"PBPP3: beta(1, 1)",beta00,100.3069,100.3145,0.5308,0.5033,99.4367,101.1742,1.0061,390,744
S1,572,"PBPP3: beta(1, 1)",sigma_b0,1.643,1.5618,0.4635,0.4244,1.0425,2.5373,1.0001,506,885
S1,572,"PBPP3: beta(1, 1)",beta0,100.6032,100.6025,0.3181,0.3054,100.0758,101.125,1.0027,651,1239
S1,572,"PBPP3: beta(1, 1)",sigma_b,0.9485,0.899,0.2734,0.2416,0.6017,1.4901,1.0042,675,986
S1,572,"PBPP3: beta(5, 5)",a0,0.6545,0.6563,0.0934,0.0943,0.4966,0.8009,0.9994,1519,1251
S1,572,"PBPP3: beta(5, 5)",sigma,1.1012,1.0978,0.0672,0.0677,0.996,1.2161,1.001,1486,1420
S1,572,"PBPP3: beta(5, 5)",beta00,100.343,100.355,0.5146,0.4944,99.5169,101.1651,0.9996,430,775
S1,572,"PBPP3: beta(5, 5)",sigma_b0,1.6097,1.5378,0.4522,0.3898,1.0281,2.4406,1.0039,482,848
S1,572,"PBPP3: beta(5, 5)",beta0,100.6319,100.6485,0.3388,0.295,100.077,101.1812,1.0007,593,686
S1,572,"PBPP3: beta(5, 5)",sigma_b,0.9696,0.9162,0.301,0.2552,0.5915,1.5097,1.0034,640,967
S1,572,"PBPP3: beta(10, 10)",a0,0.6077,0.6081,0.0867,0.0863,0.467,0.7442,1.0005,1502,1280
S1,572,"PBPP3: beta(10, 10)",sigma,1.1032,1.1,0.0681,0.0697,0.9958,1.2194,1.0007,1458,1258
S1,572,"PBPP3: beta(10, 10)",beta00,100.3103,100.318,0.5432,0.4904,99.4148,101.166,1.0025,509,730
S1,572,"PBPP3: beta(10, 10)",sigma_b0,1.6398,1.5429,0.4981,0.4284,1.0159,2.5881,1.0021,462,723
S1,572,"PBPP3: beta(10, 10)",beta0,100.6086,100.6225,0.3595,0.3091,100.0499,101.1561,1.0021,740,862
S1,572,"PBPP3: beta(10, 10)",sigma_b,0.9583,0.9018,0.3187,0.2621,0.5725,1.5204,1.0021,524,940
S1,572,"PBPP3: beta(50, 20)",a0,0.7225,0.7249,0.0496,0.0499,0.6388,0.7996,1.001,2329,1324
S1,572,"PBPP3: beta(50, 20)",sigma,1.0983,1.0957,0.062,0.0613,1.0003,1.2009,1.0014,1519,1299
S1,572,"PBPP3: beta(50, 20)",beta00,100.3179,100.345,0.5255,0.4796,99.4368,101.1301,1.0115,472,742
S1,572,"PBPP3: beta(50, 20)",sigma_b0,1.6191,1.5487,0.4476,0.3855,1.0483,2.4054,1.0061,413,738
S1,572,"PBPP3: beta(50, 20)",beta0,100.634,100.649,0.3464,0.3069,100.0989,101.163,1.0006,618,764
S1,572,"PBPP3: beta(50, 20)",sigma_b,0.9863,0.9184,0.3332,0.2678,0.591,1.5926,1.0017,600,717
S1,573,"PBPP3: beta(1, 1)",a0,0.7141,0.7172,0.123,0.1244,0.5085,0.9222,1.0006,1016,467
S1,573,"PBPP3: beta(1, 1)",sigma,1.0974,1.094,0.0657,0.0651,0.9976,1.2127,1.0015,1308,1254
S1,573,"PBPP3: beta(1, 1)",beta00,100.1726,100.173,0.5845,0.5419,99.2437,101.095,1.0059,491,696
S1,573,"PBPP3: beta(1, 1)",sigma_b0,1.8158,1.7304,0.4717,0.4203,1.2032,2.7119,1.0055,521,1125
S1,573,"PBPP3: beta(1, 1)",beta0,101.1044,101.1105,0.4291,0.401,100.413,101.8162,1.0097,475,518
S1,573,"PBPP3: beta(1, 1)",sigma_b,1.3533,1.2881,0.3883,0.3389,0.8651,2.0379,1.0043,486,1083
S1,573,"PBPP3: beta(5, 5)",a0,0.6273,0.6318,0.0952,0.0943,0.4659,0.7798,0.9994,1315,1105
S1,573,"PBPP3: beta(5, 5)",sigma,1.1145,1.1092,0.0708,0.0692,1.0075,1.2378,1.0021,1383,1338
S1,573,"PBPP3: beta(5, 5)",beta00,100.1749,100.176,0.5501,0.53,99.2811,101.1021,1.0045,509,902
S1,573,"PBPP3: beta(5, 5)",sigma_b0,1.7623,1.6754,0.4854,0.4257,1.1285,2.6752,1.005,373,737
S1,573,"PBPP3: beta(5, 5)",beta0,101.0932,101.0885,0.4341,0.3951,100.4109,101.785,1.0012,410,646
S1,573,"PBPP3: beta(5, 5)",sigma_b,1.3306,1.277,0.3742,0.3274,0.8324,2.0119,1,457,828
S1,573,"PBPP3: beta(10, 10)",a0,0.593,0.5936,0.083,0.0812,0.4508,0.7278,0.9999,1203,1169
S1,573,"PBPP3: beta(10, 10)",sigma,1.1145,1.1094,0.0691,0.0671,1.0089,1.236,1.0005,1133,1396
S1,573,"PBPP3: beta(10, 10)",beta00,100.126,100.1285,0.5681,0.5389,99.2276,101.0668,1.0101,507,751
S1,573,"PBPP3: beta(10, 10)",sigma_b0,1.7884,1.6901,0.509,0.4459,1.1489,2.7714,1.0034,423,762
S1,573,"PBPP3: beta(10, 10)",beta0,101.1096,101.125,0.4476,0.4366,100.365,101.821,1.0004,511,654
S1,573,"PBPP3: beta(10, 10)",sigma_b,1.3611,1.2974,0.3963,0.3543,0.8619,2.0657,1.0043,570,1004
S1,573,"PBPP3: beta(50, 20)",a0,0.7161,0.7167,0.0485,0.0485,0.6351,0.795,1.0028,1484,1095
S1,573,"PBPP3: beta(50, 20)",sigma,1.0989,1.0935,0.0665,0.0674,0.998,1.2153,1.0028,1591,1478
S1,573,"PBPP3: beta(50, 20)",beta00,100.1463,100.1535,0.5999,0.5394,99.1782,101.106,1.0012,600,679
S1,573,"PBPP3: beta(50, 20)",sigma_b0,1.7951,1.7083,0.5023,0.4131,1.1654,2.7292,1.0037,535,966
S1,573,"PBPP3: beta(50, 20)",beta0,101.1279,101.1405,0.447,0.4166,100.388,101.82,1.0119,502,868
S1,573,"PBPP3: beta(50, 20)",sigma_b,1.3474,1.2963,0.3749,0.3364,0.8465,2.0177,1.0011,578,833
S1,574,"PBPP3: beta(1, 1)",a0,0.7576,0.7649,0.1193,0.1223,0.5524,0.9481,1.0043,1468,705
S1,574,"PBPP3: beta(1, 1)",sigma,1.0948,1.0903,0.062,0.0606,0.9989,1.2041,1,1265,1454
S1,574,"PBPP3: beta(1, 1)",beta00,100.3879,100.403,0.5351,0.47,99.5246,101.2252,1.0024,466,646
S1,574,"PBPP3: beta(1, 1)",sigma_b0,1.5926,1.4995,0.4357,0.3672,1.0414,2.4187,1.003,544,1102
S1,574,"PBPP3: beta(1, 1)",beta0,100.6614,100.664,0.3474,0.3403,100.1059,101.2291,1.0084,518,765
S1,574,"PBPP3: beta(1, 1)",sigma_b,1.001,0.9516,0.2963,0.2569,0.6233,1.5353,1.0053,567,848
S1,574,"PBPP3: beta(5, 5)",a0,0.6563,0.6576,0.097,0.0977,0.491,0.8119,1.0006,1542,1128
S1,574,"PBPP3: beta(5, 5)",sigma,1.1026,1.0993,0.0657,0.0637,1.0011,1.2176,1.0029,1524,1387
S1,574,"PBPP3: beta(5, 5)",beta00,100.4286,100.443,0.4981,0.4544,99.5817,101.2422,1.0083,462,685
S1,574,"PBPP3: beta(5, 5)",sigma_b0,1.5917,1.5145,0.4571,0.4026,0.9927,2.3816,1.006,494,760
S1,574,"PBPP3: beta(5, 5)",beta0,100.6449,100.6525,0.3516,0.3358,100.064,101.1913,1.0123,526,901
S1,574,"PBPP3: beta(5, 5)",sigma_b,1.0277,0.9578,0.3414,0.2615,0.6206,1.6606,1.0015,500,762
S1,574,"PBPP3: beta(10, 10)",a0,0.6095,0.6127,0.0867,0.0878,0.4605,0.7439,1.0023,1507,1377
S1,574,"PBPP3: beta(10, 10)",sigma,1.1026,1.0979,0.0669,0.0646,1.004,1.2244,1.002,1418,1260
S1,574,"PBPP3: beta(10, 10)",beta00,100.3866,100.404,0.5096,0.4959,99.528,101.2162,1.004,536,750
S1,574,"PBPP3: beta(10, 10)",sigma_b0,1.5996,1.5187,0.4485,0.3845,1.0158,2.486,1.0058,541,940
S1,574,"PBPP3: beta(10, 10)",beta0,100.6492,100.6555,0.3471,0.3343,100.0469,101.203,1.0037,586,899
S1,574,"PBPP3: beta(10, 10)",sigma_b,1.0203,0.9621,0.3047,0.2664,0.6253,1.5907,1.0011,401,1010
S1,574,"PBPP3: beta(50, 20)",a0,0.725,0.7269,0.048,0.0485,0.6432,0.8001,0.9996,1770,1332
S1,574,"PBPP3: beta(50, 20)",sigma,1.1013,1.0977,0.0673,0.0659,0.9984,1.2185,1.0013,1783,1423
S1,574,"PBPP3: beta(50, 20)",beta00,100.4068,100.4185,0.5073,0.4618,99.5534,101.2872,1.0026,422,580
S1,574,"PBPP3: beta(50, 20)",sigma_b0,1.5926,1.5191,0.426,0.3797,1.0208,2.3966,1.0002,599,1020
S1,574,"PBPP3: beta(50, 20)",beta0,100.674,100.6655,0.3426,0.3062,100.1368,101.2151,1.005,592,1005
S1,574,"PBPP3: beta(50, 20)",sigma_b,1.013,0.9628,0.3132,0.2767,0.6073,1.5943,1.0024,611,960
S1,575,"PBPP3: beta(1, 1)",a0,0.7488,0.7578,0.1174,0.1205,0.5379,0.9361,1.0013,927,605
S1,575,"PBPP3: beta(1, 1)",sigma,1.0073,1.004,0.0597,0.0584,0.9152,1.1106,1.0002,1270,1266
S1,575,"PBPP3: beta(1, 1)",beta00,100.1481,100.1685,0.5338,0.5208,99.2396,100.997,1.0045,514,611
S1,575,"PBPP3: beta(1, 1)",sigma_b0,1.7307,1.6473,0.4938,0.4349,1.0985,2.6395,1.0045,433,780
S1,575,"PBPP3: beta(1, 1)",beta0,100.0403,100.0435,0.5235,0.5033,99.1751,100.8872,1.0054,381,640
S1,575,"PBPP3: beta(1, 1)",sigma_b,1.6206,1.5674,0.416,0.3815,1.0491,2.3889,1.0052,531,610
S1,575,"PBPP3: beta(5, 5)",a0,0.6612,0.6618,0.0916,0.092,0.5101,0.8115,1.0037,1487,1125
S1,575,"PBPP3: beta(5, 5)",sigma,1.0145,1.0093,0.0615,0.0612,0.9228,1.1211,1.0014,1299,1133
S1,575,"PBPP3: beta(5, 5)",beta00,100.1336,100.122,0.544,0.5063,99.31,101.0305,1.0018,546,712
S1,575,"PBPP3: beta(5, 5)",sigma_b0,1.6922,1.614,0.4594,0.4095,1.1044,2.5814,0.9999,564,762
S1,575,"PBPP3: beta(5, 5)",beta0,100.0124,100.015,0.5064,0.4893,99.1768,100.8424,1.0023,418,628
S1,575,"PBPP3: beta(5, 5)",sigma_b,1.6441,1.5619,0.4626,0.4014,1.0799,2.4524,1.0017,543,964
S1,575,"PBPP3: beta(10, 10)",a0,0.6154,0.6165,0.0801,0.0833,0.483,0.7466,1.0028,1104,966
S1,575,"PBPP3: beta(10, 10)",sigma,1.0148,1.0117,0.0604,0.0597,0.9239,1.118,1.0023,1262,1378
S1,575,"PBPP3: beta(10, 10)",beta00,100.1523,100.1715,0.5442,0.5179,99.2729,100.9943,1.0018,496,784
S1,575,"PBPP3: beta(10, 10)",sigma_b0,1.685,1.6219,0.4606,0.3919,1.0738,2.5549,1.0005,465,635
S1,575,"PBPP3: beta(10, 10)",beta0,99.9887,99.9806,0.5086,0.4956,99.166,100.831,1.0005,461,610
S1,575,"PBPP3: beta(10, 10)",sigma_b,1.6514,1.5566,0.4678,0.3768,1.0805,2.5335,1.005,432,818
S1,575,"PBPP3: beta(50, 20)",a0,0.7222,0.7242,0.0486,0.0481,0.6408,0.7997,1.003,1339,1130
S1,575,"PBPP3: beta(50, 20)",sigma,1.009,1.0054,0.0595,0.0615,0.9184,1.1128,1.0008,1420,1254
S1,575,"PBPP3: beta(50, 20)",beta00,100.1489,100.159,0.5833,0.5155,99.1619,101.0641,1.0023,471,578
S1,575,"PBPP3: beta(50, 20)",sigma_b0,1.6918,1.6114,0.4494,0.408,1.1116,2.5434,1.0044,483,797
S1,575,"PBPP3: beta(50, 20)",beta0,99.9761,99.9765,0.4888,0.4598,99.2028,100.743,1.0033,541,764
